title_id,movie,drama,animation,2nd,num_extended,extended,novel_original,title,author,author_works,episode,complete,age,days_since_start,like_count,story_cleaned,hashtag,avg_like_count,avg_star,avg_participants,avg_comment_count,avg_best_comment_like
720121,1,2,0,3,2,1,0,치즈인더트랩,순끼,3,312,1,12,2331,329988,관계 미묘 선배 수상한 어딘가 여대생 유정 펼치다 평범,로맨스 명작 캠퍼스로맨스 삼각관계,24556.6,9.94,27874,1668.2,9000.83
738145,0,0,0,0,0,0,0,숲속의 담,다홍,2,132,1,0,1964,331689,떠나다 멈추다 성장 순간 숲속 피해,판타지 명작 2019 지상최대공모전 아포칼립스,28772.2,9.98,27349.4,951,9394.26
729767,0,2,0,2,1,1,0,고래별,나윤희,4,108,1,12,2150,326033,발견 보호 부상 소녀 수아 쓰러지다 일대 일제 입다 조선 지배 하의 해변,로맨스 명작 후회물 성장드라마,33329.6,9.98,46828.6,1809.6,10078.65
718020,0,0,0,0,0,0,0,귀곡의 문,삼촌,4,190,1,12,2397,213673,개그 유명 일상 평범 흉가,드라마 오컬트,36704,9.98,44441,3532,11554.23
796152,0,0,0,0,0,0,0,마루는 강쥐,모죠,6,119,1,0,1061,671519,강아지 그것 나날 마루 무한 사고뭉치 아이 어리다 에너지 우리 유쾌 이웃 즐겁다 지니다 탄생 호기심,개그 일상개그힐링 감성적인 공감 현대 일상 가벼운 무해한 햇살캐 힐링 육아물 4차원 인외존재 동물,55358.4,9.97,49954.6,2241.4,18822.36
647946,1,0,0,1,1,1,0,여중생A,허5파6,6,125,1,0,3743,335119,게임 많다 빠지다 살다 생각 장미 중학생 학교생활 현실,드라마 명작 하이퍼리얼리즘 성장드라마 감성드라마,30160,9.97,56007.4,4901,20049.19
716857,0,0,0,0,0,0,0,오늘의 순정망화,손하기,5,427,1,0,2434,199755,가야 나타나다 마음 얻다 전학생 엘리트 집단,개그,31167.2,9.95,36807,2432.4,11622.88
713872,0,0,4,4,1,1,0,연의 편지,조현아,2,12,1,0,2463,172239,부작 궁금 그때 끝나다 다정 마법 만난 시간 여름 여름방학 우리 짧다 친구 특선,드라마 명작 청춘로맨스,41918.67,9.98,60724,3507.33,16157.71
734348,0,0,0,0,0,0,0,수능일기,자까,13,16,1,0,2057,298974,가면 기억 대학 모든 알다 처절 행복,개그,73421.5,9.98,42225,8589,21397.63
715935,0,0,0,0,0,0,0,롤랑롤랑,자유,6,152,1,0,2438,142930,과거 대사제 마녀 모험 밝혀지다 베일 비밀 숨기다 왕자,판타지 인외존재 성장드라마 동물,25691.2,9.98,31016.2,2416.6,8815.56
650304,0,0,4,4,1,1,0,슈퍼 시크릿,이온,2,144,1,0,3693,515084,견우 밝혀지다 비밀 소꿉친구 술래잡기 여대생 은호 이웃집 조금 특별 평범,로맨스 소꿉친구 친구>연인 인외존재,37672.6,9.98,63339.4,4201.6,14341.81
670144,0,0,0,0,0,0,0,가담항설,랑또,11,247,1,12,3404,329561,돌이 동료 동양 모으다 물리 치다 소년 악당 이번 주인공 판타지,판타지 명작 소년왕도물,27795,9.97,49180.4,4311.4,13836.93
805702,0,0,0,0,0,0,0,토마토가 돼라!,뮤리,1,100,0,15,33,334111,겉모습 눈덩이 다니다 대한 목격 몰다 반한 불다 붉다 비밀 사과 소문 시골 시작 의문 전교 전학생 점차 해주 주의 진성 짝사랑,로맨스 설렘폭발 청춘 공식미남 능글남 짝사랑녀 가벼운 햇살캐 러블리 폭스남 학원로맨스 청춘로맨스,13354.8,9.97,10445.4,317.4,2359.52
685460,0,0,0,0,0,0,0,골든 체인지,브림스,3,213,1,0,3137,231960,가장 강유 막다 불운 소녀 수상한 판타지 세계 펼치다,판타지,35184.4,9.97,44392.6,4832.6,10464.31
654809,0,0,0,0,0,0,0,스피릿 핑거스,한경찰,9,168,1,0,3646,710564,그림 모임 들어 떠나다 모험 알록달록 여고생 이상 평범,로맨스 동아리 성장드라마 감성드라마,45689.6,9.97,54979.8,3246.8,12771.93
629056,0,0,0,0,0,0,0,윈터우즈,"cosmos,반지",5,130,1,0,3953,384947,동화 베스트셀러 살다 알록달록 윈터 작가 제인,로맨스 로판,23874,9.96,50447.2,4649,12402.52
740487,0,0,0,0,0,0,0,신비,반지,4,95,1,12,1906,385935,가람 깨어나다 뮤즈 미지 사랑 생명체 신비,로맨스 2019 지상최대공모전 인외존재 로판,33548.6,9.98,30400.4,2108,11865.49
703844,0,0,0,0,0,0,0,가비지타임,2사장,1,203,1,0,2260,462266,고교 스포츠 오자 농구부 운명 최초 한국,스포츠 명작 최강자전 2017 농구 스포츠성장,30203,9.97,27108.6,1890.6,6163.79
824237,0,0,0,0,0,0,0,에밀리의 저택,손하기,5,41,1,0,373,89533,서다 공포 귀신 그림자 나날 넓다 드리우다 발생 보내다 서서히 얻다 얼굴 이상 저렴 좋다 지다 행복 현상,개그 열혈병맛개그 능글남 명랑녀 병맛 가벼운 힐링 오컬트 4차원 인외존재 괴담 무료,10669.6,9.98,11427.6,394.6,4358.81
818575,0,0,0,0,0,0,0,산타 스카우트,조현아,2,31,1,0,549,65581,해주다 끝나다 높다 도둑질 돌아 찾아 선물 아래 영혼 예비 이브 전날 제안 직전 추락 친구 크리스마스 탈출 훔치다,드라마 성장물 무해한 햇살캐 러블리 힐링 성장드라마 감성드라마,6960.6,9.97,6937.8,373.6,1370.41
746858,0,2,0,2,1,1,0,이번 생도 잘 부탁해,이혜,10,115,1,0,1798,1003276,간다 교통사고 기억 끝나다 만나다 매번 무료 지음 살다 삶다 서하 아이 어떻다 이름 인생 전생 태어나다 특별,로맨스 폭스남 재회 구원서사,71206.8,9.97,59574,4338,23254.29
693431,0,0,0,0,0,0,0,계룡선녀전,돌배,5,55,1,0,2991,162223,거치다 고려 날개 바리스타 서방 선녀 조선시대 환생,드라마,25701,9.96,44316.5,3574,12508.33
822095,0,0,0,0,0,0,0,진돌히디만화,"진돌,히디",6,51,1,0,437,101412,결혼 뉴튜버 대학 동갑 내기 돼다 만나다 부부 생활 작가 한치,일상 공감 결혼생활 연애/결혼공감 병맛 가벼운 개그 힐링 친구>연인,15283.2,9.98,15975.8,2429,3514.46
702672,0,0,0,0,0,0,0,노곤하개,홍끼,9,298,1,0,2713,273414,귀엽다 일상,일상 동물,43811.8,9.97,31898,4348.8,10844.23
785251,0,0,0,0,0,0,1,시월드가 내게 집착한다,"승우,한윤설",5,130,0,15,1259,622040,가족 결심 과거 나르다 대공 돌아 레온 마치 목숨 무사 복수 사랑 상치 유산 이혼 지키다 찾아,로맨스 서양 결혼생활 왕족/귀족 무심남 집착남 나쁜 다정녀 햇살캐 집착물 계약연애 회귀 선결혼후연애 로판 구원서사 소설,34887.4,9.96,28590.4,1971.2,9999.45
721559,0,0,0,0,0,0,0,푸들과 Dog거중,최삡뺩,5,91,1,0,2332,103637,이상 일상 푸다,개그 동물,22729.8,9.96,17802,3908.4,8397.97
655744,0,0,0,0,0,0,0,오!주예수여,아현,2,143,1,12,3630,355144,해주다 귀신 남고생 모든 사고 상황 여고생 완벽 유체이탈 음침 좋아,로맨스,35788.67,9.94,61656.67,10017.33,18162.82
761722,0,0,0,0,0,0,0,세기말 풋사과 보습학원,순끼,3,161,0,0,1597,551962,겪다 나쁘다 놀림 돌아 마음 만나다 발생 불쾌 빌라 사춘기 상하 시골 신작 알다 어리다 엮이 우연 이사 이상 인생 자꾸 작가 잠깐 재수 정통 처음 친구 크게 트러블 학교 내다,로맨스 설렘폭발 청춘 무심남 능글남 외유내강녀 명랑녀 햇살녀 인소감성 무해한 햇살캐 러블리 폭스남 학원로맨스 하이틴 친구>연인 청춘로맨스 직진남 성장드라마 삼각관계 레트로 까칠남,41576.2,9.97,52222.6,2521,15569.35
797731,0,0,0,0,0,0,0,순정빌런,세윤,3,126,1,12,1024,454173,감당 나날 로사 범죄자 보내다 빌런 사랑 상대 세계 어딘가 이상 존재 찾아 최강 최악 특수 경찰 능력 평화롭다 도령 히어로,로맨스 이능력 빌런 공식미남 능력남 순정남 공식미녀 능력녀 로맨틱코미디 역하렘 무료,32547.8,9.97,24163,1254.6,9911.84
822874,0,0,0,0,0,0,0,삼이는 재생한다,강은영,4,40,0,12,415,151019,가까워지다 가난 극한 표준 따뜻 뛰다 치다 마음 삼각관계 생활 완벽 외모 유찬 인생 제발 좋아 차갑다 학교생활,로맨스 청춘 무심남 명랑녀 무심녀 가벼운 사연녀 러블리 재벌 폭스남 힐링 학원로맨스 학원물 직진남 청춘로맨스 삼각관계 성장드라마,7372,9.97,6087.2,503.6,2210.32
671270,0,0,0,0,0,0,0,금세 사랑에 빠지는,박수봉,8,12,1,0,3403,64365,대의 박수 브랜드 사랑 앨범 작가 콘텐츠,로맨스 무료,10292.2,9.98,25377.8,1848.4,5288.69
829779,0,0,0,0,0,0,0,오늘부터 0촌!,"진돌,히디",6,102,1,0,256,65504,그만두다 남편 뉴튜버 신혼부부 아내 오타쿠 전의 커플 풋풋,일상 가벼운 개그 무해한,2780.6,9.98,2733.2,90.6,592.6
716163,0,0,0,0,0,0,0,늑대와 빨간모자,슈안,2,64,1,0,2443,127249,가혹 늑대 다리 돼다 시련 여고생 팔도,판타지 최강자전 2017,24832.6,9.97,28862,1724.4,9685.16
723714,0,0,0,0,0,0,0,용비불패 완전판,"류기운,문정후",6,165,1,15,2287,176050,만나다 명작 무협 부활 완벽 전설,무협/사극,16729.4,9.95,23825.8,2031.6,3601.29
812223,0,0,0,0,0,0,0,3X3!,만능유자차,2,70,1,0,688,51082,권유 그리다 동아리 들키다 마지막 맞이 몰래 문제 민지 사랑 시절 여름 영문 오타쿠 입부 전교 중학교 지수 최강 학교 학교생활 해인 활동,드라마 감성적인 청춘 성장물 무해한 동아리 힐링 하이틴 학원물 성장드라마 레트로,4469.4,9.97,3941.6,231.6,1079.95
808677,0,0,0,0,0,0,0,최고의 뿔소라,김인정,2,71,1,12,748,83998,국민 대박 인생 대한 만나다 만인 바라다 사랑 시작 늘다 상치 오르다 웹소설 일과 작가 재능 호감,로맨스 연예계로맨스 리얼로맨스 로맨틱코미디 무해한 다정남 연예계 성장드라마 구원서사 감성드라마,4104,9.96,4611.6,161.2,1553.06
670150,0,0,4,4,1,1,0,나노리스트,민송아,3,149,1,12,3395,662027,나노 날아 내다 달콤 살벌 밝히다 비밀 선물 안드로이드,판타지 먼치킨,47872,9.98,63151.4,5942.4,27129.91
780983,0,0,0,0,0,0,0,롭플롭,CTK,3,65,1,15,1313,23909,관찰 극단 룸메이트 발견 시작 지하철 특이 펠릭스 풀다 해리 행동,드라마,1150.6,9.95,1211.6,67.4,267.33
807029,0,0,0,0,0,0,0,묘약마녀,자유,6,90,1,0,798,163300,걸다 마녀 마을 사라지다 약초 운영 의뢰 이란 자주 작다 저주 정체 존재 찾아 푸다,판타지 서양 마법 명랑녀 능력녀 로맨스 아카데미물 가벼운 성장물 힐링 성장드라마 걸크러시 구원서사 무료,12895.8,9.95,11021.2,542.2,2657.26
710750,0,0,0,0,0,0,0,악마와 계약연애,"장진,움비",2,121,1,12,2566,354768,갑자기 걸다 계약 나타나다 악마 영혼 한나,로맨스 계약연애 인외존재,38502,9.96,44281.8,1943.4,13773.76
808286,0,0,0,0,0,0,0,썩은 핑크의 법칙,힙합신선,3,67,1,15,758,85871,가까워지다 가입 감정 결심 과거 그림자 나아 달달 동아리 맵다 머리 무엇 보고 붙잡다 빠지다 선보 설레다 소유 순애 시작 신입생 아프다 절대 정도 좋다 추구 확신 힙합 신선,드라마 2022 지상최대공모전 동아리 캠퍼스로맨스,8472.6,9.95,6768,416.4,2649.21
668723,0,0,0,0,0,0,0,이상하고 아름다운,허니비,5,159,1,0,3435,433818,도깨비 마음 비밀 빠지다 사랑 소녀 신부 이계 존재 천년 태어나다 한번 행방,로맨스 차원이동 동양풍판타지,38344.2,9.95,53155.8,5847.4,16427.99
700139,0,0,0,0,0,0,0,환생동물학교,엘렌 심,2,51,1,0,2805,165944,가득 가르치다 걱정 교육 그립다 동물 사랑스럽다 선생님 세계 신입 잊다 적응 주인 학교 환생,감성 명작 동물,24809.8,9.97,53998,2256.2,10417.36
650292,0,0,0,0,0,0,0,달수 이야기,산삼,5,127,1,0,3716,308437,공모전 남고 남장 네이버 당선 작품 생활 루키 전학,개그,27254,9.94,47924.25,4914,13619.67
721433,0,0,4,4,1,1,0,집이 없어,와난,4,270,1,0,2321,504424,해주다 기숙사 돌아 뛰다 치다 만난 문제 버려진 생활 성장 싫다 악연 옛날 힘드다,드라마 명작 눈물샘자극 우정 가족 혐관 가벼운 개그 힐링 오컬트 학원물 성장드라마,37478.4,9.87,40960.8,3248,16383.65
709731,0,0,0,0,0,0,0,유일무이 로맨스,두부,4,161,1,12,2588,492695,유일 사심 가득 시작 아이돌 인기 절정 일상 취준생 침범 배우 스타 평범,로맨스 아이돌 연예계 삼각관계,37421.8,9.95,37066.2,1596.4,12198.72
819748,0,0,0,0,0,0,1,탑아이돌의 막내 멤버가 되었다,"맛곰,강서울",2,51,0,12,497,157602,그거 그것 나다 도서 돌아 막내 멤버 미련 서바이벌 시작 아이돌 알바 연장 영혼 오디션 유명 이번 전전 직전 최고 타협 탈락 프로젝트 합격 현실,드라마 예술 성장물 아이돌 서바이벌 직업드라마 회귀 연예계 구원서사 소설,11353.2,9.96,8171.8,597,2996.45
796252,0,0,0,0,0,0,1,"다비, 아찔하게 흐르는","소프트콘,이은비",3,82,0,15,1050,143937,거두다 건지다 해주다 귀신 냉혈 달다 대신 도움 목숨 무사 베다 북방 불리다 아이 라면 잡아먹다 장군 저주 정체 조선 주인 지내다 팔다,로맨스 동양풍로맨스 치명적인 동양 무심남 능력남 순정남 나쁜 햇살녀 능력녀 햇살캐 퓨전사극 구원서사 소설,6517.4,9.96,6318,253,1201.6
802840,0,0,0,0,0,0,0,저 그런 인재 아닙니다,"에몽,머나,덴피",1,75,0,0,900,306574,군단 가장 동시 두려움 마왕 명예 백작 병약 스트레스 신임 어쩐지 오해 인재 가요 제국,판타지 세계관 이세계 다크히어로 소설,23151.2,9.97,16841.8,1038.2,5352.7
694946,0,0,0,0,0,0,0,귀전구담,QTT,1,92,1,12,2959,325657,귀신 무섭다 섬뜩 라며,스릴러,46929.6,9.98,63883.8,6253.6,19671.57
727798,0,0,0,0,0,0,0,겟백,세윤,3,147,1,15,2193,408780,능력 다정 바뀌다 부럽다 부터 소녀 언니 운명 지니다 지옥 천재 타고나다 태어나다 하루,드라마 피카레스크 최강자전 2018 서스펜스,38780.6,9.96,43185.4,1677.6,13121.55
694806,0,0,0,0,0,0,0,야채호빵의 봄방학,박수봉,8,73,1,0,2943,150519,고민 먹다 설레다 오늘 찾아,드라마,22705,9.96,38546.8,3240.8,14431.29
822309,0,0,0,0,0,0,0,마침표의 유예기간,고아라,4,47,0,0,423,48347,가르다 사랑 닫히다 마음 마주 마침표 맺다 미워 배우 빠져 쉬다 시작 아이돌 어떻다 외모 점점 제안 좋다 지망 짝사랑 친구 행방,로맨스 연예계로맨스 감성적인 설렘폭발 평범녀 철벽녀 성장물 무해한 아이돌 햇살캐 러블리 다정남 짝사랑 힐링 혐관로맨스 친구>연인 직진남 재회 구원서사 감성드라마,3020.2,9.96,3851,357.6,721.64
824001,0,0,0,0,0,0,0,귀신새가 지저귀면,홍타래,1,38,0,15,380,38816,기이 끌다 동료 둘러싸다 떠돌이 매혹 모험 무당 벌어지다 사건 사이 성장 세계 가지 쉬다 신령 음모 이루다 판타지 이자 현재,판타지 신화 모험 액션 성장물 오컬트 동양풍판타지 인외존재 걸크러시,2581.2,9.96,2495.2,150.4,440.44
728128,0,0,0,0,0,0,0,합격시켜주세용,이온,2,200,1,0,2190,194986,과외 선생 수기 수험생 용이 전설 찬영 이의 천년 합격,판타지,30919.6,9.97,36696,2226.6,14000.25
798172,0,0,0,0,0,0,0,내곁엔 없을까,쑤녕,1,93,1,0,1014,107157,가득 율과 대한 생각 서윤 아무 안개 여전 오해 외면 이유 전학생 제일 친해지다 하루,로맨스,8145,9.97,7767,238.6,2145.26
699658,0,2,0,2,1,1,0,오늘도 사랑스럽개,이혜,10,93,1,12,2834,799133,로맨스 무섭다 밀고 새벽 저주,로맨스,61417.8,9.97,70009.8,4775.2,24905.96
731978,0,0,0,0,0,0,0,정순애 식당,아르몽,2,73,1,0,2012,133557,냄새 따뜻 살다 어서 외치다 잃다 순애 식당 집밥 힐링 공간,드라마 음식&요리,12683.6,9.96,15938.8,489.8,2570.3
746834,0,2,4,6,2,1,0,청춘 블라썸,"홍덕,NEMONE",4,130,1,0,1778,757143,가기 가을 겨울 괜찮다 기억 담다 내다 마냥 빛깔 장통 스토리 시작 시절 아름답다 아이 여름 청춘 풋풋,로맨스 하이틴 학원로맨스 캠퍼스로맨스 삼각관계 성장드라마 까칠남,47847.8,9.95,28835.8,2828.2,14699.68
742105,0,0,4,4,1,1,0,미래의 골동품 가게,구아진,4,210,0,15,1893,334902,가지 그날 기묘 돌아 미래 바다 방법 부모님 소녀 소중 시작 저주 지키다 퇴마 풀기,스릴러 오컬트판타지 시리어스 현대 동양 신화 크리처 오컬트 동양풍판타지 서스펜스 괴담,18075.4,9.97,20850.4,829.2,4405.67
795643,0,0,0,0,0,0,0,호랑신랑뎐,고추참치,3,114,1,0,1069,142598,걸다 마음씨 만나다 무뚝뚝 벌어지다 부부 살다 신랑 아내 어딘가 일상 장난스럽다 좋다 좌충우돌 특별 호랑이,판타지 무해한 2021 지상최대공모전 힐링 연상연하 동물 무료,31363.4,9.97,17183.8,1754.4,8329.28
817346,0,0,0,0,0,0,0,파도의 포말,라떼,2,62,1,0,571,128797,끔찍 러브 로써 마가렛 사랑 살아 살해 새롭다 성장 스토리 얽히다 연인 용서 인물 적응 죽음 진상 태어나다,로맨스 성장로판 감성적인 환생 왕족/귀족 사연녀 성장물 복수극 로판 까칠남,9309,9.97,7521.2,308.4,1880.8
783056,0,0,0,0,0,0,0,여고생 드래곤,땅콩,2,121,1,12,1260,177833,개다 생기다 누가 도와주다 돼다 싫다 안녕 어디 여고생 이름 이상 일어나다 자고 잠깐 평범 실세,판타지 차원이동 4차원 먼치킨,15438.4,9.94,16993.2,869.8,4027.61
757904,0,0,4,4,1,1,0,호랑이 들어와요,"배세혁,유은",4,150,1,0,1656,331212,부부 숲속 신묘 아이 일상 젊다 정체 불명 즐겁다 찾아,판타지,29036.4,9.94,34440.6,2439.8,5706.75
637931,0,0,4,4,1,1,0,전자오락수호대,가스파드,3,271,1,0,3866,262823,게임 굴리 비밀 아무 요원 최고,판타지,27697.2,9.9,70807.2,11609.2,14116.27
749639,0,0,0,0,0,0,1,남주의 첫날밤을 가져버렸다,"티바,MSG,황도톨",10,103,1,15,1767,535403,경험 구석 귀족 어보 주의 눕다 다음 만끽 백작 빙의 소설 엑스트라 주인공 영애 전생 즐기다 침대 파티 풍족 혼자 화려,로맨스 집착물 선결혼후연애 빙의 로판 까칠남 소설,41420,9.94,32589.6,2198.8,13425.6
597449,0,0,0,0,0,0,0,샌프란시스코 화랑관,돌배,5,121,1,0,4202,112706,각양각색 미국 샌프란시스코 일어나다 진솔 태권도,드라마 명작,5975.6,9.95,32685.4,2571.4,3980
783540,0,0,0,0,0,0,0,여름여자 하보이,석영,1,92,1,12,1289,83665,간직 거슬리다 들어 로맨틱 머리 복잡 미묘 비밀 시작 여름 코미디 보이,로맨스 성별반전 2020 지상최대공모전,6222,9.95,6692.8,255.6,1963.89
659934,0,0,0,0,0,0,0,나는 귀머거리다,라일라,1,201,1,0,3559,129957,대한민국 살아 청각장애,일상 무료,22777,9.97,51980,4694.8,9629.67
724274,0,0,0,0,0,0,0,먹이,"외눈박이,박수봉",15,131,1,15,2268,161780,겪다 귀신 넘어 불길 시작 아이 악몽 현실,스릴러,22348.6,9.98,27829.6,1327.2,8962.99
716776,0,0,0,0,0,0,0,고인의 명복,"조주희,유노",6,88,1,0,2436,129702,둘러싸다 미스터리 이승 저승 죽음 판타지 한국,드라마,22617,9.97,24430.4,1257.2,9206.45
681453,0,0,0,0,0,0,0,지금 이 순간 마법처럼,나윤희,4,110,1,0,3230,152933,마녀 마법사 만나다 살다 시대 주인공 특별 평범,드라마,20868.4,9.96,32636.6,2590.6,10262.32
740034,0,2,0,2,1,1,0,견우와 선녀,안수민,2,156,1,0,1922,275510,가까워지다 거꾸로 걸다 그게 이상형 죽음 하필,드라마,28874.8,9.97,25963,1031.6,11293.83
741467,0,0,0,0,0,0,0,너의 미소가 함정,앵고,1,149,0,0,1884,283692,가리다 난감 라이프 빛나다 살기 살벌 스쿨 외모 운명,로맨스 설렘폭발 청춘 공식미남 대형견남 순정남 소심녀 다정녀 가벼운 성장물 무해한 다정남 하이틴 학원로맨스 청춘로맨스 걸크러시,20003.6,9.94,15772,986,6945.74
710748,0,0,0,0,0,0,0,호러와 로맨스,루시드,6,75,1,0,2564,118058,로맨스 사랑 오싹 달콤 인기 작가 제작 질색 호러,로맨스,21121.67,9.9,28327,1996,11568.71
767919,0,0,0,0,0,0,0,야생천사 보호구역,루시드,6,74,1,0,1531,115728,가장 고양이 꽃미남 낯선 동료 천사 로맨스 소녀 심장 악마 어찌 호의 장난 주의 집사,로맨스 동물,15460.6,9.96,16488.8,1018.2,4788.83
657948,0,0,0,0,0,0,0,서북의 저승사자,양세준,3,165,1,12,3593,191861,고교 달콤 데려 살벌 생활 저승사자,판타지,17413,9.97,33918,3462.2,11574.13
770015,0,0,0,0,0,0,0,"그 개, 만두",호정,1,55,1,0,1493,62081,강아지 거리 귀엽다 날리다 다정 동화 들려주다 떠돌이 마을 만난 만두 먹다 비범 산골 외면 위로 해주다 주인 파리,드라마 무해한 2020 지상최대공모전 힐링 음식&요리 동물,7741,9.97,9780.8,626.8,2129.76
797760,0,0,0,0,0,0,0,마침내 사랑이에요 마왕님!,밀크마스터,1,40,1,0,1012,63148,감정 구한 권태 떠나다 마왕 미소년 보내다 분노 성기사 소년 얼굴 엘리 고르다 역시 연약 외모 일상 잠시 통일 표정 흔들리다,개그 로맨스코미디 로판,6107.2,9.96,5647.8,162.6,1484.92
626940,0,0,4,4,1,1,0,오즈랜드,이윤창,6,145,1,0,3977,142765,격투 소녀 마법사 모험 빙의 세계 랜드 판타지,판타지,11231.2,9.96,29976.6,3452,5242
724965,0,0,0,0,0,0,0,플랫다이어리,임현,3,50,1,0,2259,68064,개다 건가 꺼내다 숨기다 기만 유행 일기 지나다,감성,14548.6,9.96,22932.4,941,5784.64
640110,0,0,0,0,0,0,0,숲 속의 미마,후은,4,114,1,0,3836,128335,마법사 어떻다 영혼 완벽 이상 자유롭다 자칭 대미,판타지,12600,9.96,32298.8,3225.6,8247.93
784140,0,0,0,0,0,0,1,후궁 스캔들,"기트로우,정현",2,91,1,0,1287,143817,간택 계획 동생 때문 세우다 쉬다 신영 억지로 엮이 오히려 이상 쫓겨나다 최고 화려 황비 황태자 후보,로맨스 동양풍판타지 소설,9968.4,9.94,8527.2,468.8,3116.42
701699,0,0,0,0,0,0,0,달콤한 인생_스페셜 에피소드,이동건,13,15,1,0,2760,39553,달콤 대표 데뷔 모음 백수 싱글 씁쓸 에피소드 이동건 이유 인생 작가 직장인 커플 특별,드라마,13846.25,9.97,20717.25,702.5,2727.87
703838,0,0,0,0,0,0,0,홍차리브레,꼬모소이,3,61,1,0,2686,81553,늘다 살의 서른 어디 행복,감성,20217.5,9.94,20572.75,3225.5,12482.72
700074,0,0,0,0,0,0,0,엑스트라 이야기(feat.금연),GIMS,4,8,1,12,2824,32904,금연 보건복지부 브랜드 숨기다 엑스트라 오늘 작가 청소년 캠페인 컨텐츠 평화롭다 형제,드라마 무료,17932.2,9.98,27000.2,1953.6,9026.23
697681,0,0,0,0,0,0,0,목욕의 신,하일권,15,31,1,0,2880,179476,때밀이 배틀 시작 신의 최고,드라마 직업드라마,29605.33,9.97,54590,3842.67,10308.38
670147,0,0,0,0,0,0,0,레코닝,이혜,10,46,1,12,3410,121853,살리다 죽다,판타지,15045.6,9.97,31212.6,2616,6359.53
687137,0,0,0,0,0,0,0,구름의 이동속도,김이랑,5,66,1,0,3122,102402,고교 생활 목표 풀리다 유일 탈출 수저,드라마 명작,16857.6,9.94,26793.2,2688.4,7799.99
769551,0,0,0,0,0,0,0,대신 심부름을 해다오,고아라,4,91,1,0,1502,91964,가까워지다 감성 깨어나다 나다 대한 도깨비 동안 따뜻 마을 비밀 사랑 소중 스무살 요괴 은호 호의 이서 인연 자라다 지키다 친구 판타지,드라마,11403.4,9.97,16121.2,772.2,3837.23
643123,0,2,0,2,1,1,0,녹두전,혜진양,5,136,1,0,3797,204104,세기 가기 기생 사내 싫다 엇갈리다 연애담 이어지다 장가 조선,로맨스,19366.2,9.96,38394.8,2803.2,10720.21
714839,0,0,0,0,0,0,0,병의 맛,하일권,15,27,1,12,2471,96494,무언가 생겨나다 시작 싫다 이렇다 친구 학교 가기 혼자,드라마 명작,26491,9.97,44910.33,2492.67,10421.42
746285,0,0,0,0,0,0,0,동트는 로맨스,유월,2,65,1,0,1827,275869,귀염 뽀짝 끊다 뜨다 무슨 사이 어쨌든 짝사랑 청춘 로맨스 필름 후배,로맨스 로맨스코미디 친구>연인 캠퍼스로맨스 연상연하,24255.4,9.96,23404.2,1136.2,10159.35
793072,0,0,0,0,0,0,0,팬인데 왜요,요나,1,41,1,0,1120,66048,인조 그룹 나이 노래 눈물 다양 덕질 사고 도전 찾아 듣다 만나다 무기 무엇 보기 보내다 본격 살다 사다 새롭다 소진 스마트폰 아이돌 안내 어떻다 열다 영상 우울 잃어 자기 정도 정리 집안 처음 초등학생 치열 하루 할머니 흘리다 힐링 성장,드라마 2021 지상최대공모전 힐링 성장드라마,8835.2,9.96,11223,595,2442.73
807071,0,0,0,0,0,0,0,1일기,자까,13,15,0,0,801,409579,관심 구독 누르다 분명 상황 개념 연재 예정 자다 작가 중인 찾아,일상,38631,9.95,16495,2317,7412.87
703843,0,2,0,2,1,1,0,비질란테,"CRG,김규삼",20,141,1,15,2569,460606,구멍 메우다 원망 풀다,액션 사이다 참교육 직업드라마 다크히어로 느와르,36889.8,9.97,45657,3900.6,12207.36
749456,0,0,0,0,0,0,0,웰캄투실버라이프,솔녀,1,66,1,0,1771,93207,금지 라떼 보고 본격 소통 일상 청춘 할머니 할아버지 황혼 힐링,일상,13362.8,9.97,17562,1187.2,3145.07
712003,0,0,0,0,0,0,0,여중생A-우리들의 축제,허5파6,6,6,1,0,2541,39223,게임 대신 도전 무려 미래 여중생 우리 울리다 웃다 특별 외전,드라마 무료,18396.2,9.97,28066.2,1880.8,7829.11
791616,0,0,0,0,0,0,0,미니어처 생활백서,엘렌 심,2,62,0,12,1160,98162,남고생 눈물 기다 먹다 생활 소꿉친구 인형 작아지다 지내다 할머니,드라마 무해한,9390.6,9.96,9776.2,343.4,2488.28
741150,0,0,0,0,0,0,0,당신의 향수,호우,3,69,1,0,1907,94453,그립다 돌아 손님 순간 이끌다 잊다 찾아 타고 향기 향수,드라마,16554,9.97,21551.2,864.6,4311.26
719277,0,0,0,0,0,0,0,허니버니,소금,2,39,1,0,2362,85649,시작 토끼,로맨스,19696.67,9.94,23825,1698.33,10432.91
708453,0,0,0,0,0,0,0,고교생을 환불해 주세요,Croissant,1,135,1,12,2607,138390,저승 로맨스 판타지 학원물,드라마 무료,26549.4,9.95,28463.2,2193.8,10024.93
783527,0,0,0,0,0,0,0,그렇고 그런 바람에,아니영,4,97,1,15,1212,240567,떠들썩 로맨스 물귀신 바람 복학 불륜 소문 신작 갈다 작가 주변 즐겁다 캠퍼스 학교 학교생활,로맨스 햇살캐 러블리 로맨스코미디 캠퍼스로맨스 인플루언서 걸크러시,17749.2,9.96,16871.4,737,8012.76
